artist;title;lyrics
Pedro Guerra;Volvio una noche;"  Volvió una noche, no la esperaba Había en su rostro tanta ansiedad Que tuve pena de recordarle Lo que he sufrido con su impiedad Me dijo humilde: ""Si me perdonas El tiempo viejo otra vez vendrá La primavera es nuestra vida Verás que todo nos sonreirá""  Mentira, mentira, yo quise decirle Las horas que pasan ya no vuelven más Y así mi cariño al tuyo enlazado Es sólo una mueca del viejo pasado Que ya no se puede recuperar Callé mi amargura y tuve piedad Sus ojos azules, muy grandes se abrieron Mi pena inaudita pronto comprendió Y con una mueca de mujer vencida Me dijo: ""Es la vida"". Y no la vi más  Volvió esa noche, nunca el olvido Con la mirada triste y sin luz Y tuve miedo de aquel espectro Que fue locura en mi juventud Se fue en silencio, sin un reproche Busqué un espejo y me quise mirar Había en mi frente tantos inviernos Que también ella tuvo piedad  Mentira, mentira, yo quise decirle Las horas que pasan ya no vuelven más Y así mi cariño al tuyo enlazado Es sólo una mueca del viejo pasado Que ya no se puede recuperar Callé mi amargura y tuve piedad Sus ojos azules, muy grandes se abrieron Mi pena inaudita pronto comprendió Y con una mueca de mujer vencida Me dijo: ""Es la vida"". Y no la vi más  "
Pedro Guerra;Zamba para no morir;  Romperá la tarde mi voz Hasta el eco de ayer Voy quedándome solo al final Muerto de sed Harto de andar Pero sigo creciendo en el sol Vivo  Era el tiempo viejo, la flor La madera frutal Luego el hacha se puso a golpear Verse caer, sólo rodar Pero el árbol reverdecerá Nuevo  Al quemarse en el cielo la luz del día Me voy Con el cuero asombrado me iré Ronco al gritar que volveré Repartido en el aire a cantar Siempre  Mi razón no pide piedad Se dispone a partir No me asusta las muerte ritual Sólo dormir, verme borrar Una historia me recordará Vivo  Veo el campo, el fruto, la miel Y estas ganas de amar No me puede el olvido vencer Hoy como ayer, siempre llegar En el hijo se puede volver Nuevo  Al quemarse en el cielo la luz del día...  
Fito Páez;11 y 6;  En un café se vieron por casualidad Cansados en el alma de tanto andar Ella tenía un clavel en la mano El se acercó, le preguntó si andaba bien Llegaba a la ventana en puntas de pie Y la llevo a caminar por Corrientes  ¡Miren todos! Ellos solos Pueden más que el amor Y son más fuertes que el Olimpo Se escondieron en el centro Y en el baño de un bar sellaron todo con un beso  Durante un mes vendieron rosas en La Paz Presiento que no importaba nada más Y entre los dos juntaban algo No sé por qué pero jamás los volví a ver El carga con once y ella con seis Y, si reía, le daba la luna  ¡Miren todos! Ellos solos Pueden más que el amor Y son más fuertes que el Olimpo Se escondieron en el centro Y en el baño de un bar sellaron todo con un beso  
Fito Páez;139 Lexatins;  Chau, chau mundo cruel Es el mundo que se aleja de mí Me voy, para qué Se me hace insoportable vivir Y todo pega vueltas, vueltas, vueltas para mí Mi voz se esfumó Tengo sueño y ya no siento mis pies  Canté mil canciones de amor Y ahora no me puedo mover Y todo pega vueltas, vueltas, vueltas para mí Vueltas, vueltas, 139 lexatins El frío ya llegó Y me acuerdo que te dije mi amor Ves eso que está en tus manos  No es Versace, nena es mi corazón Y todo pega vueltas, vueltas, vueltas para mí Vueltas, vueltas, 139 lexatins Estoy bien Estoy feliz Tengo miedo San Telmo sin tí  Y todo pega vueltas, vueltas, vueltas para mí Vueltas, vueltas, vueltas para mí Chau, chau Mundo cruel El tiempo no parece pasar Me voy, para qué  No tengo a nadie a quien esperar Y todo pega vueltas, vueltas, vueltas para mí Y todo pega vueltas Chau, chau Estoy feliz  
Fito Páez;Abre;  Abre el mundo ante tus pies Abre todo sin querer Abre el zen, la vanidad Abre la profundidad  Abren sexos en tu piel Abren cofres si querés Abre el fuego si cantás Abre el mundo una vez más  Abre el roce y el amor Se abren paso entre tú y yo Abre el miedo y el dolor Abrís todo y entro yo  Abre un cuerpo, se abre el sol Abre dar también perdón Abre verse en realidad Abre gritar de verdad  Abre el rito de la fe Abre el riesgo de perder Se abre solo mi ataúd Abre el plexo en una cruz Abre drogas, abre amar Abre besos, abre andar Abre hablar, abre callar Abre el pulso del lugar  Abre hacer e imaginar Abre nunca interpretar Abre toda sensación Abre música y color  Abre el fin de la razón Abre el cielo y el terror Abre un poco de piedad Abre toda inmensidad  Se abre el mundo ante tus pies Abre todo sin querer Abre al fin la vanidad Abre la profundidad  Abren sexos en tu piel Abre un cofre si querés Abre el fuego si cantás Abre el mundo una vez más (open up!) (abre!)  
Fito Páez;Absolut Vacío;  Me tire en el gran cañon Y nunca tuve miedo Me tire en cuchi corral Y pague un dinero Ahi hay pibes que te hacen feliz Viven en el cielo No podes bajar de ahi Sos pájaro de fuego  Y a lo mejor Te pegas un porrazo y seguís Y a lo mejor Hoy el golpazo no me toca a mi  Locos en el gran cañon Locos en el cielo Locos en cuchi corral Levantando vuelo Son una tribu en un gran lugar Esperan el viento Te podés enamorar De cualquiera de ellos  Y a lo mejor Te pegas un porrazo y seguís Y a lo mejor Hoy la montaña no me toca a mi  Saltaste, caiste, miraste fallaste Supiste quien sos Probaste en el aire vacio absoluto Y caiste no todo en tu vida depende tan solo de vos  Y asi es amor Hoy me siento nuevo Abrete sésamo Mil doscientos metros Es posible ser feliz Descubrir el cielo Hoy tambien me toca a mi No pisar el suelo  Locos en el gran cañon Locos en el cielo Me tiré en cuchi corral Nunca tuve miedo Y a lo mejor...  ...hoy la montaña si me toca a mi  
Fito Páez;Acerca Del Niño Proletario;  Caímos juntos, barranca abajo éramos 3 del barrio y uno de la Villa 22 Un pobre pobre, un pobre diablo Nosotros éramos los niños endiablados del amor De las familias más argentinas No nos dormimos sin rezar el Padre Nuestro al redentor  El niño ausente, el proletario Traía en la sangre mil generaciones del peor alcohol Entre los fierros, entre los sapos Entre el calor casi demente del arroyo seco, arróyalo Lo convencimos, lo enamoramos Y le juramos que jamás se olvidaría de nosotros Y así le hicimos comer el barro Tragar la mugre misma con la que se había alimentado Y así le hicimos beber espanto 3 chicos ricos empresarios, lo más parecido a un santo Y nos reímos, nos animamos Pateando el culo de un chiquito hambriento, triste y solitario  Tengo 20000 años, soy un loco enjaulado Tengo 20000 años, soy el niño proletario Tengo 20000 años, y estoy en el aire  Yo le bajaba los pantalones Mientras mis 2 hermanos le ataban los brazos, su sudor Nos empapaba, nos excitaba Yo puse dentro de él lo mío tan a fondo que explotó Y fui precioso, tan kamikaze Yo fui Calígula y él fue la Virgen que este Dios violó Lo liquidamos tan de repente Y mientras se moría yo le acuchillaba el corazón Y le di duro entre los dientes Ya no tenía voz el chico para pedir por favor Que lo matemos, lo antes posible Andá a cantarle a Gardel, andá a cantarle a Perón  Tengo 20000 años, soy un loco enjaulado Tengo 20000 años, soy el niño proletario Tengo 20000 años, y estoy en el aire Estoy en el aire  
Fito Páez;Ahí voy;"  Yazmín tiene quince años, respira con aletas de pez Yazmín es tan delicada, sos ojos son dos gotas de té Anoche se escapó de casa, sin notas, sin porqués Jazmín tuvo mucho, mucho lujo Hoy empieza en un burdel  Andy se largó pensando ""Peor que en casa nunca estaré"" Andy se piró del barrio, buscando a qué o a quien tenerle fe Y su corazón extraño, dado vuelta en el parquet Ya ha sufrido mucho, mucho, mucho, mucho daño Ya es momento de largarse a correr  Ahí voy, aún siento esa sensación Ahí voy, ese touch en el alma Ahí voy, irse por primera vez Las cosas no cambiaron tanto  Rosa se quedó en San Pablo, haciéndole a un amigo un favor La cogieron con dos kilos, antes de que despegue el avión Rosa es una buena, es una buena chica, con un gran corazón Cuando se soltó del brazo, mi amor, algo en ella se rompió  Dany tiene un cuentagotas, de gotas que no caen al mar Si le quitan las pastillas, hay voces que empiezan a hablar Un cable conectó directo con algo mas allá Dany quiere irse muy pronto, para no volver jamás  Ahí voy, llegando a ningún lugar Ahí voy, yo sigo al remango Ahí voy, canalla de corazón Las cosas no cambiaron tanto  Ahí voy, con mis muertos, con mi dolor Ahí voy, la vista adelante Ahí voy, cayendo en la tentación Las cosas no cambiaron tanto  Ahí voy, y vos venís conmigo Ahí voy, caballero errante Ahí voy, a ver pibe, te juego un pulso A ver quien se mete más tragos esta noche Las cosas no cambiaron tanto  Ahí voy, pateando en la tempestad Ahí voy, echando abogados Ahí voy, yo también me escapé una vez Las cosas no cambiaron tanto Las cosas no cambiaron tanto Las cosas no cambiaron tanto Ahí voy Ahí voy Ahí voy Ahí voy Llegando a ningún lugar  "
Fito Páez;Alacrán (Resaca);  (ejem ejem ejem Ejem ejem ejem Ejem ejem ejem Ejem ejem) Habíamos bebido la noche sin parar Estaban casi todos En el medio de aquel bar No se por qué querían Seguirla en un hotel Había tres o cuatro Disfrazados de mujer Pero ahora, ahora Estábamos reunidos En lo de un esquimal Casi todos chiflados Dos jirafas y un sultán Yo tengo una teoría Y vos un alacrán Después de tanta cosa Es mejor, mejor no hablar Pero ahora, pero ahora Tengo resaca, resaca Un tipo me seguía En una fiesta gay Trataban sólo un tema Como es la primera vez No tuve más remedio Que ponerme a beber Después salí corriendo Y en un bar me emborraché Pero ahora, pero ahora Ya no estás muerta  Habíamos vaciado más de la mitad Yo había visto un tajo Y quería más y más Pedía que pedía Y no sabía que Botella tras botella y ya no un tajo sino tres Pero ahora, pero ahora Sólo tengo resaca, resaca  Ya no estás muerta Ya no estás muerta  Confirmado Lo hacía sin parar Se seca la garganta Y no se puede respirar Pero un día Ya no estabas vos Y yo como un suicida En esta mierda el rock and roll Pero ahora, pero ahora Tengo resaca Tengo...  Habíamos cogido El día sin parar Habíamos fumado Y ya no hay nada que fumar (que fumar) En medio de aquel viento Nadie más que yo Y algunos afiebrados Que se esconden de este sol Pero ahora Pero ahora Ya no estás muerta (no... no...) Ya no estás muerta (arhh... arhh) (-...querés? - Es morfina, no? - Yes ... - ... dejar, si no te patea ... - Pará un poquito por favor - ... truquito ... - ... la manera de sacartéla de encima, no? - ... no sé... - Tweety!)  
Fito Páez;A las piedras de Belén;  Me dijeron que me calle Que no hay mucho más que ver Me dijeron que me vaya Que me deje de joder Me metieron en un rollo que al final No sé muy bien cómo se sale Me pregunto en qué pensarán Cuando estaban por coger Que te escupan en la cara Que te duela hoy más que ayer Que te chupen en la cama Que te enseñen a perder Ya no quiero levantarme paranoico En el medio de la noche Yo no quiero que me agarren esta vez Esta vez no A la luz de las estrellas A las piedras de Belén A las tetas de Gioconda A los múltiplos de tres Me dirijo hacia ese punto Donde hay algo y a la vez No existe nada Me pregunto qué otra cosa puedo hacer No, no, no  
Fito Páez;Alguna vez voy a ser libre;  No soy un pez, ni un arlequín, ni un extranjero No tengo edad para morir, amo este cielo No voy a esperar, alguna vez voy a ser libre Libre mi amor, como el amor, como quisiste Voy silbando bajo y siento tu voz, así Una sirena de ambulancia Voy quedando solo cada vez más, ¿y qué? Mi corazón ya no me basta Veo el reloj, veo las seis y voy hasta el baño Ya amaneció y cerca de aquí comen el barro Tengo que hacer, tengo que dar lo que más pueda dar Ya anocheció y cerca de aquí tengo las pruebas Panorama para mí, para vos, por él Por los que fueron y vinieron Panorama enfermo en contradicción Y yo, yo ya estoy listo como un perro Tengo un pasaporte en el bolsillo para irme de acá Tengo una canción en la cabeza y no puedo parar Tengo que salir, debe haber forma de resucitar Creo que estoy cerca mientras vos te alejes más y más (arghhh.. arghh...) Porque yo no tengo mapa en este mundo Porque yo doy vueltas sobre el mismo punto Porque yo no tengo mapa en este mundo No tengo mapa en este mundo, no  
Fito Páez;Al lado del camino;  Me gusta estar al lado del camino Fumando el humo mientras todo pasa Me gusta abrir los ojos y estar vivo Tener que vermelas con la resaca Entonces navegar se hace preciso En barcos que se estrellen en la nada Vivir atormentado de sentido Creo que esta si es la parte mas pesada  En tiempos donde nadie escucha a nadie En tiempos donde todos contra todos En tiempos egoistas y mezquinos En tiempos donde siempre estamos solos  Habra que declararse incompetente En todas las materias del mercado Habra que declararse un inocente O habra que ser abyecto y desalmado  Yo ya no pertenezco a ningun istmo Me considero vivo y enterrado Yo puse las canciones en tu walkman El tiempo a mi me puso en otro lado  Tendre que hacer lo que es no debido Tendre que hacer el bien y hacer el daño No olvides que el perdon es lo divino Y errar a veces suele ser humano  No es bueno nunca hacerse de enemigos Que no esten a la altura del conflicto Que piensan que hacen una guerra Y se hacen pis encima como chicos Que rondan por siniestros ministerios Haciendo la parodia del artista Que todo lo que brilla en este mundo Tan solo les da caspa y les da envidia  Yo era un pibe triste y encantado De beatles, Cañalegui y maravillas Los libros, las canciones y los pianos El cine, las traiciones, los enigmas Mi padre, la cerveza, las pastillas Los misterios, el whisky malo Los óleos, el amor, los escenarios El hambre, el frio, el crimen, el dinero y mis diez tias Me hicieron este hombre enreverado  Si alguna vez me cruzas por la calle Regalame tu beso y no te aflijas Si ves que estoy pensando en otra cosa No es nada malo es que paso una brisa La brisa de la muerte enamorada Que ronda como un angel asesino Mas no te asustes siempre se me pasa Es solo la intuicion de mi destino  Me gusta estar al lado del camino Fumando el humo mientras todo pasa Me gusta regresarme del olvido Para acordarme en sueños de mi casa Del chico que jugaba ala pelota Del 4 9 5 8 5 Nadie nos prometio un jardin de rosas Hablamos del peligro de estar vivo  No vine a divertir a tu familia Mientras el mundo se cae a pedazos  Me gusta estar al lado del camino Me gusta sentirte a mi lado  Me gusta estar al lado del camino Dormirte cada noche entre mis brazos  Al lado del camino Al lado del camino Al lado del camino Es mas entretenido y mas barato Al lado del camino Al lado del camino  
